index,EEB.GAM.003.LIT.001.000.000
2019-01-02 00:10:00,1.6130051910877228
2019-01-02 00:20:00,1.6197697351376217
2019-01-02 00:30:00,1.6251145098244402
2019-01-02 00:40:00,1.6300302958152555
2019-01-02 00:50:00,1.6346742071708042
2019-01-02 01:00:00,1.6396766559282938
2019-01-02 01:10:00,1.6427985213200251
2019-01-02 01:20:00,1.6464510418609035
2019-01-02 01:30:00,1.6502996650498971
2019-01-02 01:40:00,1.6541444941361745
2019-01-02 01:50:00,1.6571938059727351
2019-01-02 02:00:00,1.6607306501832333
2019-01-02 02:10:00,1.6642973848083178
2019-01-02 02:20:00,1.6686409755547842
2019-01-02 02:30:00,1.6720956254005432
2019-01-02 02:40:00,1.6749886548949553
2019-01-02 02:50:00,1.6771621600786846
2019-01-02 03:00:00,1.6813404132922491
2019-01-02 03:10:00,1.6836400634513933
2019-01-02 03:20:00,1.6855533854166669
2019-01-02 03:30:00,1.688950159351031
2019-01-02 03:40:00,1.691962577501933
2019-01-02 03:50:00,1.6952146432797115
2019-01-02 04:00:00,1.6971098562081657
2019-01-02 04:10:00,1.6993409768740335
2019-01-02 04:20:00,1.7019998691479366
2019-01-02 04:30:00,1.7046764038006466
2019-01-02 04:40:00,1.707284195224444
2019-01-02 04:50:00,1.7090277552604676
2019-01-02 05:00:00,1.7116061085462573
2019-01-02 05:10:00,1.7137654109795888
2019-01-02 05:20:00,1.7160735454524303
2019-01-02 05:30:00,1.7187820786237715
2019-01-02 05:40:00,1.7209244857231776
2019-01-02 05:50:00,1.7239921080866376
2019-01-02 06:00:00,1.727072458465894
2019-01-02 06:10:00,1.7304752604166669
2019-01-02 06:20:00,1.7336873336633047
2019-01-02 06:30:00,1.7368666046857837
2019-01-02 06:40:00,1.7396769207715987
2019-01-02 06:50:00,1.7437998787562052
2019-01-02 07:00:00,1.7475761695702872
2019-01-02 07:10:00,1.7511788676182427
2019-01-02 07:20:00,1.7557501093546553
2019-01-02 07:30:00,1.7606895698110263
2019-01-02 07:40:00,1.7668214863538745
2019-01-02 07:50:00,1.7716500775019328
2019-01-02 08:00:00,1.7770673616827966
2019-01-02 08:10:00,1.782388586401939
2019-01-02 08:20:00,1.788070763746897
2019-01-02 08:30:00,1.7935018406677592
2019-01-02 08:40:00,1.7994776831171355
2019-01-02 08:50:00,1.8060201424924165
2019-01-02 09:00:00,1.8130328698952995
2019-01-02 09:10:00,1.819905232164571
2019-01-02 09:20:00,1.82714002708594
2019-01-02 09:30:00,1.834688679178556
2019-01-02 09:40:00,1.8420454074576749
2019-01-02 09:50:00,1.8589532015821773
2019-01-02 10:00:00,1.9387000364281024
2019-01-02 10:10:00,1.957105245050552
2019-01-02 10:20:00,1.9642459787925084
2019-01-02 10:30:00,1.9726728878418605
2019-01-02 10:40:00,1.9512536818928976
2019-01-02 10:50:00,1.9453607017795245
2019-01-02 11:00:00,1.9552794396877289
2019-01-02 11:10:00,1.9635148640111344
2019-01-02 11:20:00,1.97165679315726
2019-01-02 11:30:00,1.9814611684913688
2019-01-02 11:40:00,1.9918750057617824
2019-01-02 11:50:00,1.9723979665936473
2019-01-02 12:00:00,1.8932411799881084
2019-01-02 12:10:00,1.81077018962654
2019-01-02 12:20:00,1.7282607625921569
2019-01-02 12:30:00,1.6426617676972337
2019-01-02 12:40:00,1.545959932271168
2019-01-02 12:50:00,1.5352954034010569
2019-01-02 13:00:00,1.5490827419360478
2019-01-02 13:10:00,1.5635657830602652
2019-01-02 13:20:00,1.578223349462096
2019-01-02 13:30:00,1.5924616403646177
2019-01-02 13:40:00,1.6067616655429204
2019-01-02 13:50:00,1.6185121811590455
2019-01-02 14:00:00,1.6298690608872068
2019-01-02 14:10:00,1.6436573841174444
2019-01-02 14:20:00,1.6596802653868994
2019-01-02 14:30:00,1.7479944192019563
2019-01-02 14:40:00,1.7872174261013667
2019-01-02 14:50:00,1.4399244209130606
2019-01-02 15:00:00,0.17453123078991967
2019-01-02 15:10:00,0.7256276390949885
2019-01-02 15:20:00,1.8319505907367175
2019-01-02 15:30:00,0.1899894748752316
2019-01-02 15:40:00,0.7834413663546242
2019-01-02 15:50:00,1.914247418388404
2019-01-02 16:00:00,1.9521215425928435
2019-01-02 16:10:00,1.9422782825161509
2019-01-02 16:20:00,1.8825313264037928
2019-01-02 16:30:00,1.9206937829022357
2019-01-02 16:40:00,1.9034210566463785
2019-01-02 16:50:00,1.8497399972338464
2019-01-02 17:00:00,1.8920430828777413
2019-01-02 17:10:00,1.8586962120731672
2019-01-02 17:20:00,1.8153305871556704
2019-01-02 17:30:00,1.8442789455912376
2019-01-02 17:40:00,1.8600553883948063
2019-01-02 17:50:00,1.811594324785741
2019-01-02 18:00:00,1.7670676803735357
2019-01-02 18:10:00,1.7915146667919422
2019-01-02 18:20:00,1.7882614196971311
2019-01-02 18:30:00,1.7164319978882363
2019-01-02 18:40:00,1.7423087982886258
2019-01-02 18:50:00,1.739873373580922
2019-01-02 19:00:00,1.6758547229205818
2019-01-02 19:10:00,1.7252136930139386
2019-01-02 19:20:00,1.6572058191048564
2019-01-02 19:30:00,1.6485730224384232
2019-01-02 19:40:00,1.6834942555065209
2019-01-02 19:50:00,1.6158639067855256
2019-01-02 20:00:00,1.620109285098685
2019-01-02 20:10:00,1.6645489318265754
2019-01-02 20:20:00,1.597865535453214
2019-01-02 20:30:00,1.5624721067056817
2019-01-02 20:40:00,1.5991761999153824
2019-01-02 20:50:00,1.6246435354153317
2019-01-02 21:00:00,1.5733311697747074
2019-01-02 21:10:00,1.5700920659507391
2019-01-02 21:20:00,1.6809994401935062
2019-01-02 21:30:00,1.8160920470044883
2019-01-02 21:40:00,1.8313088198502856
2019-01-02 21:50:00,1.9301088916785127
2019-01-02 22:00:00,1.9241799441073573
2019-01-02 22:10:00,1.8662355475677277
2019-01-02 22:20:00,1.9081441860316168
2019-01-02 22:30:00,1.8634695365984224
2019-01-02 22:40:00,1.8140740735291423
2019-01-02 22:50:00,1.8460422165557488
2019-01-02 23:00:00,1.7829103126759582
2019-01-02 23:10:00,1.7494893642628937
2019-01-02 23:20:00,1.781241894987276
2019-01-02 23:30:00,1.7123839352247403
2019-01-02 23:40:00,1.6579878161981954
2019-01-02 23:50:00,1.6794086966549608
2019-01-03 00:00:00,1.6314041185607009
2019-01-03 00:10:00,1.5388959311592043
2019-01-03 00:20:00,1.5508863146300793
2019-01-03 00:30:00,1.5453602544466654
2019-01-03 00:40:00,1.5319671881762773
2019-01-03 00:50:00,1.6031996714706471
2019-01-03 01:00:00,1.708763329218976
2019-01-03 01:10:00,1.71884790411261
2019-01-03 01:20:00,1.7318518632650377
2019-01-03 01:30:00,1.8400179033209376
2019-01-03 01:40:00,1.8815502116150389
2019-01-03 01:50:00,1.886844400167465
2019-01-03 02:00:00,1.9015668213367465
2019-01-03 02:10:00,1.9861763136439063
2019-01-03 02:20:00,1.9338490912762063
2019-01-03 02:30:00,1.8519186195275203
2019-01-03 02:40:00,1.7718839287033188
2019-01-03 02:50:00,1.778933308327299
2019-01-03 03:00:00,1.7308176515862093
2019-01-03 03:10:00,1.6411745135351763
2019-01-03 03:20:00,1.5398288834030005
2019-01-03 03:30:00,1.5387251095970471
2019-01-03 03:40:00,1.6374937302773953
2019-01-03 03:50:00,1.6781040130688205
2019-01-03 04:00:00,1.6828771396478015
2019-01-03 04:10:00,1.6866963164011637
2019-01-03 04:20:00,1.6910368126630784
2019-01-03 04:30:00,1.7152476374308268
2019-01-03 04:40:00,1.8054968872397636
2019-01-03 04:50:00,1.8212916841210365
2019-01-03 05:00:00,1.8241963402430217
2019-01-03 05:10:00,1.8280885767936708
2019-01-03 05:20:00,1.8320377604166669
2019-01-03 05:30:00,1.9014096744802371
2019-01-03 05:40:00,1.9520548955135903
2019-01-03 05:50:00,1.956186368339568
2019-01-03 06:00:00,1.960845840970675
2019-01-03 06:10:00,1.9650501526925328
2019-01-03 06:20:00,1.97552701663928
2019-01-03 06:30:00,2.007880641301187
2019-01-03 06:40:00,1.939059354586352
2019-01-03 06:50:00,1.848586051572784
2019-01-03 07:00:00,1.7555145389191844
2019-01-03 07:10:00,1.6635371124744416
2019-01-03 07:20:00,1.663351552369568
2019-01-03 07:30:00,1.5937837933406993
2019-01-03 07:40:00,1.5262655720676412
2019-01-03 07:50:00,1.5372978647549946
2019-01-03 08:00:00,1.601458624988651
2019-01-03 08:10:00,1.6810617779154564
2019-01-03 08:20:00,1.6878426231940586
2019-01-03 08:30:00,1.6939016411701835
2019-01-03 08:40:00,1.7250372438138584
2019-01-03 08:50:00,1.7746817821462173
2019-01-03 09:00:00,1.8288637593688328
2019-01-03 09:10:00,1.8739571034908296
2019-01-03 09:20:00,1.9270338906844455
2019-01-03 09:30:00,1.9969579260185613
2019-01-03 09:40:00,1.937941706324297
2019-01-03 09:50:00,1.8661371132462712
2019-01-03 10:00:00,1.8955013276139896
2019-01-03 10:10:00,1.8413876951518369
2019-01-03 10:20:00,1.7743041113287714
2019-01-03 10:30:00,1.8176464064712248
2019-01-03 10:40:00,1.7510655393109482
2019-01-03 10:50:00,1.7062449230656784
2019-01-03 11:00:00,1.7434204509316866
2019-01-03 11:10:00,1.6775954506245034
2019-01-03 11:20:00,1.6561855937137444
2019-01-03 11:30:00,1.7020388557244832
2019-01-03 11:40:00,1.6532597667031708
2019-01-03 11:50:00,1.5994535980984317
2019-01-03 12:00:00,1.6326043031142763
2019-01-03 12:10:00,1.6654981740315755
2019-01-03 12:20:00,1.6686431358788223
2019-01-03 12:30:00,1.605828969971238
2019-01-03 12:40:00,1.6209132873743268
2019-01-03 12:50:00,1.6547011421781646
2019-01-03 13:00:00,1.678971774631124
2019-01-03 13:10:00,1.627658654685074
2019-01-03 13:20:00,1.6662702817221482
2019-01-03 13:30:00,1.6321090961939868
2019-01-03 13:40:00,1.6292753222222385
2019-01-03 13:50:00,1.6866392789807527
2019-01-03 14:00:00,1.6520908050104723
2019-01-03 14:10:00,1.6325463206610102
2019-01-03 14:20:00,1.6529126381698978
2019-01-03 14:30:00,1.6730877112296003
2019-01-03 14:40:00,1.7101512596373505
2019-01-03 14:50:00,1.6525595575623933
2019-01-03 15:00:00,1.7125094340285674
2019-01-03 15:10:00,1.6682740127946696
2019-01-03 15:20:00,1.6570729204086092
2019-01-03 15:30:00,1.6891043549507352
2019-01-03 15:40:00,1.7180978796154764
2019-01-03 15:50:00,1.7114818956555369
2019-01-03 16:00:00,1.650614119957463
2019-01-03 16:10:00,1.7065725879265423
2019-01-03 16:20:00,1.6528378295898438
2019-01-03 16:30:00,1.6498916348023098
2019-01-03 16:40:00,1.6793104207971676
2019-01-03 16:50:00,1.6141073405193067
2019-01-03 17:00:00,1.6458049282700329
2019-01-03 17:10:00,1.6609311126669248
2019-01-03 17:20:00,1.5995194086876292
2019-01-03 17:30:00,1.6460011875576552
2019-01-03 17:40:00,1.6309312174314496
2019-01-03 17:50:00,1.5684184574812146
2019-01-03 18:00:00,1.5949581998586655
2019-01-03 18:10:00,1.6323962201876323
2019-01-03 18:20:00,1.6168582152850044
2019-01-03 18:30:00,1.5630712446020818
2019-01-03 18:40:00,1.6230923382441202
2019-01-03 18:50:00,1.5477001500276188
2019-01-03 19:00:00,1.6000869099755073
2019-01-03 19:10:00,1.5689291277971642
2019-01-03 19:20:00,1.575818000272169
2019-01-03 19:30:00,1.7155202007399446
2019-01-03 19:40:00,1.7666273283596092
2019-01-03 19:50:00,1.8371806428829829
2019-01-03 20:00:00,1.9682176975800152
2019-01-03 20:10:00,1.9370738836573338
2019-01-03 20:20:00,1.9242664560311489
2019-01-03 20:30:00,1.9720935389802616
2019-01-03 20:40:00,1.9263244923008704
2019-01-03 20:50:00,1.903385704944388
2019-01-03 21:00:00,1.9343382975653487
2019-01-03 21:10:00,1.9620379419288896
2019-01-03 21:20:00,1.945788791110548
2019-01-03 21:30:00,1.8870980309405907
2019-01-03 21:40:00,1.904327392749935
2019-01-03 21:50:00,1.9327688492900852
2019-01-03 22:00:00,1.934776417930492
2019-01-03 22:10:00,1.870414228245936
2019-01-03 22:20:00,1.9070413472898269
2019-01-03 22:30:00,1.8702864530226604
2019-01-03 22:40:00,1.858877529826453
2019-01-03 22:50:00,1.893814456111092
2019-01-03 23:00:00,1.8304723341897384
2019-01-03 23:10:00,1.83212729036808
2019-01-03 23:20:00,1.8596261061178423
2019-01-03 23:30:00,1.791698479965077
2019-01-03 23:40:00,1.8062487586380058
2019-01-03 23:50:00,1.7803086213323696
2019-01-04 00:00:00,1.724084399103546
2019-01-04 00:10:00,1.7466263008748744
2019-01-04 00:20:00,1.748786849147267
2019-01-04 00:30:00,1.6711289679735395
2019-01-04 00:40:00,1.6398139723933856
2019-01-04 00:50:00,1.6670142574836306
2019-01-04 01:00:00,1.6129086949965374
2019-01-04 01:10:00,1.5271036709617083
2019-01-04 01:20:00,1.6390990942472126
2019-01-04 01:30:00,1.6840697196424723
2019-01-04 01:40:00,1.690299203750166
2019-01-04 01:50:00,1.7238155086472882
2019-01-04 02:00:00,1.829957924615495
2019-01-04 02:10:00,1.8437333368724769
2019-01-04 02:20:00,1.8485310359795888
2019-01-04 02:30:00,1.8828226383527118
2019-01-04 02:40:00,1.976537267099969
2019-01-04 02:50:00,1.9851311720940832
2019-01-04 03:00:00,1.9885771171251931
2019-01-04 03:10:00,1.994194646080335
2019-01-04 03:20:00,2.0142627784408247
2019-01-04 03:30:00,1.951561275160784
2019-01-04 03:40:00,1.8613033255385136
2019-01-04 03:50:00,1.7686060763305187
2019-01-04 04:00:00,1.6708338577695152
2019-01-04 04:10:00,1.62389668224491
2019-01-04 04:20:00,1.5894175595313815
2019-01-04 04:30:00,1.5243635428880224
2019-01-04 04:40:00,1.5345551149050394
2019-01-04 04:50:00,1.5389824791749318
2019-01-04 05:00:00,1.5426714793841043
2019-01-04 05:10:00,1.600201887167544
2019-01-04 05:20:00,1.6750783067550703
2019-01-04 05:30:00,1.6807069700956343
2019-01-04 05:40:00,1.6842228601376217
2019-01-04 05:50:00,1.688056267897288
2019-01-04 06:00:00,1.6924546285470328
2019-01-04 06:10:00,1.7296043183406191
2019-01-04 06:20:00,1.8188050792883343
2019-01-04 06:30:00,1.8222721354166669
2019-01-04 06:40:00,1.826208048813876
2019-01-04 06:50:00,1.830634392897288
2019-01-04 07:00:00,1.8341502710183464
2019-01-04 07:10:00,1.867442867557208
2019-01-04 07:20:00,1.9547770631745032
2019-01-04 07:30:00,1.9626514476537704
2019-01-04 07:40:00,1.967747396826744
2019-01-04 07:50:00,1.971765797780617
2019-01-04 08:00:00,2.005522218599023
2019-01-04 08:10:00,1.9855877917736264
2019-01-04 08:20:00,1.8989537448953102
2019-01-04 08:30:00,1.808879237364308
2019-01-04 08:40:00,1.7522161982000883
2019-01-04 08:50:00,1.753506372451496
2019-01-04 09:00:00,1.6642130013575658
2019-01-04 09:10:00,1.5639832183865168
2019-01-04 09:20:00,1.5671760932242127
2019-01-04 09:30:00,1.5503364930751802
2019-01-04 09:40:00,1.536131173655643
2019-01-04 09:50:00,1.62195881671328
2019-01-04 10:00:00,1.7172606839844229
2019-01-04 10:10:00,1.72823559554375
2019-01-04 10:20:00,1.809225427670802
2019-01-04 10:30:00,1.912020806245952
2019-01-04 10:40:00,1.9270949087540308
2019-01-04 10:50:00,2.006991314548456
2019-01-04 11:00:00,2.012361008915541
2019-01-04 11:10:00,1.9401248982548716
2019-01-04 11:20:00,1.9531286907920729
2019-01-04 11:30:00,1.952367220275264
2019-01-04 11:40:00,1.8921117521057025
2019-01-04 11:50:00,1.9301267151400197
2019-01-04 12:00:00,1.913177787760893
2019-01-04 12:10:00,1.8591646976862588
2019-01-04 12:20:00,1.9125803751144363
2019-01-04 12:30:00,1.8484075968008256
2019-01-04 12:40:00,1.8960105963548024
2019-01-04 12:50:00,1.8563760724207772
2019-01-04 13:00:00,1.8993982976178327
2019-01-04 13:10:00,1.8709463646458364
2019-01-04 13:20:00,1.864722842348565
2019-01-04 13:30:00,1.9159568628615915
2019-01-04 13:40:00,1.886659185985724
2019-01-04 13:50:00,1.8500945074318833
2019-01-04 14:00:00,1.8977441120416427
2019-01-04 14:10:00,1.957061958358584
2019-01-04 14:20:00,2.0355656795484536
2019-01-04 14:30:00,2.046934888660908
2019-01-04 14:40:00,2.1475535698544506
2019-01-04 14:50:00,2.1633999222046745
2019-01-04 15:00:00,2.2233902992886336
2019-01-04 15:10:00,2.2702453443072104
2019-01-04 15:20:00,2.2623211549454028
2019-01-04 15:30:00,2.2496571638915035
2019-01-04 15:40:00,2.2344768041708205
2019-01-04 15:50:00,2.2199530258972726
2019-01-04 16:00:00,2.204729023966429
2019-01-04 16:10:00,2.1884853064282046
2019-01-04 16:20:00,2.1545802398123186
2019-01-04 16:30:00,2.063299652147495
2019-01-04 16:40:00,2.039986521402995
2019-01-04 16:50:00,2.029912048810535
2019-01-04 17:00:00,2.0175516332056667
2019-01-04 17:10:00,1.9978019605879307
2019-01-04 17:20:00,1.959322521369092
2019-01-04 17:30:00,1.8596326224815367
2019-01-04 17:40:00,1.8634762074912337
2019-01-04 17:50:00,1.7808997579562127
2019-01-04 18:00:00,1.7681521210959907
2019-01-04 18:10:00,1.816725539586672
2019-01-04 18:20:00,1.7615692267265697
2019-01-04 18:30:00,1.7594269808495786
2019-01-04 18:40:00,1.7962027802525942
2019-01-04 18:50:00,1.7335274006145482
2019-01-04 19:00:00,1.7464465696250653
2019-01-04 19:10:00,1.7663122826183584
2019-01-04 19:20:00,1.7001860937195306
2019-01-04 19:30:00,1.7081251482639104
2019-01-04 19:40:00,1.7445108802388616
2019-01-04 19:50:00,1.73567302822059
2019-01-04 20:00:00,1.6675735132436966
2019-01-04 20:10:00,1.6813451452781252
2019-01-04 20:20:00,1.7167526413272327
2019-01-04 20:30:00,1.699552338457579
2019-01-04 20:40:00,1.6486906521063065
2019-01-04 20:50:00,1.6985603196878218
2019-01-04 21:00:00,1.6300096127834696
2019-01-04 21:10:00,1.6642663228967771
2019-01-04 21:20:00,1.6706834241385513
2019-01-04 21:30:00,1.6024317852200087
2019-01-04 21:40:00,1.6408097733007647
2019-01-04 21:50:00,1.649611978918171
2019-01-04 22:00:00,1.576709575200754
2019-01-04 22:10:00,1.63425864142065
2019-01-04 22:20:00,1.5523905627832573
2019-01-04 22:30:00,1.6058282795296206
2019-01-04 22:40:00,1.7190337077630102
2019-01-04 22:50:00,1.7855379444360733
2019-01-04 23:00:00,1.8050586022469763
2019-01-04 23:10:00,1.903279953981692
2019-01-04 23:20:00,1.9819568765016933
2019-01-04 23:30:00,1.9158210185614009
2019-01-04 23:40:00,1.8626705009791475
2019-01-04 23:50:00,1.8768031945193555
2019-01-05 00:00:00,1.7921260239399757
2019-01-05 00:10:00,1.751487520098686
2019-01-05 00:20:00,1.7646596308911588
2019-01-05 00:30:00,1.6792951928172746
2019-01-05 00:40:00,1.6255563395368515
2019-01-05 00:50:00,1.6436585041088738
2019-01-05 01:00:00,1.5460692383780648
2019-01-05 01:10:00,1.56565032184124
2019-01-05 01:20:00,1.6759820911504115
2019-01-05 01:30:00,1.6997931069135666
2019-01-05 01:40:00,1.7049255029360453
2019-01-05 01:50:00,1.7344316738843917
2019-01-05 02:00:00,1.838332772261444
2019-01-05 02:10:00,1.8672521036863328
2019-01-05 02:20:00,1.871069937709138
2019-01-05 02:30:00,1.8826810509067216
2019-01-05 02:40:00,1.9681928958804928
2019-01-05 02:50:00,1.953950856740024
2019-01-05 03:00:00,1.8679694661457324
2019-01-05 03:10:00,1.7800175975987804
2019-01-05 03:20:00,1.7125991142842394
2019-01-05 03:30:00,1.7191309867852154
2019-01-05 03:40:00,1.6283434972073398
2019-01-05 03:50:00,1.5320214542144095
2019-01-05 04:00:00,1.535571176773495
2019-01-05 04:10:00,1.5836260837316514
2019-01-05 04:20:00,1.6680361739729417
2019-01-05 04:30:00,1.673498704234759
2019-01-05 04:40:00,1.6760018875201543
2019-01-05 04:50:00,1.6776364823182424
2019-01-05 05:00:00,1.6806777612368269
2019-01-05 05:10:00,1.7182636354366938
2019-01-05 05:20:00,1.8051310123315971
2019-01-05 05:30:00,1.8095377494891485
2019-01-05 05:40:00,1.8122572337057825
2019-01-05 05:50:00,1.8157773602208576
2019-01-05 06:00:00,1.819176043669383
2019-01-05 06:10:00,1.834870751698812
2019-01-05 06:20:00,1.9230412823352767
2019-01-05 06:30:00,1.9326192630988224
2019-01-05 06:40:00,1.9361624179913055
2019-01-05 06:50:00,1.9395577452580133
2019-01-05 07:00:00,1.9416686071488625
2019-01-05 07:10:00,1.9884063743645193
2019-01-05 07:20:00,1.9736572149045728
2019-01-05 07:30:00,1.883880443166272
2019-01-05 07:40:00,1.7933213010967786
2019-01-05 07:50:00,1.6992834155208645
2019-01-05 08:00:00,1.6137500085433325
2019-01-05 08:10:00,1.619155081907908
2019-01-05 08:20:00,1.542712537337696
2019-01-05 08:30:00,1.5377659099931773
2019-01-05 08:40:00,1.5458287751674653
2019-01-05 08:50:00,1.6120377469062803
2019-01-05 09:00:00,1.69275028671235
2019-01-05 09:10:00,1.6990583837032318
2019-01-05 09:20:00,1.7282518476247788
2019-01-05 09:30:00,1.8462580055495104
2019-01-05 09:40:00,1.8722728791832923
2019-01-05 09:50:00,1.8950546675558144
2019-01-05 10:00:00,1.9934607373072264
2019-01-05 10:10:00,1.958219522092841
2019-01-05 10:20:00,1.895879607850414
